BARRA;PRODUCTO;FAM;DESCPROD;LABORATORIO;FECLOTE;NETO;PEDIDO;TOTAL NETO;SALDO
7,80526E+12;M7805256000148;FAR;LUMIGAN RC SOL OFT 0,01% X 3 ML;ALLERGAN;46113;30880;;;50
7,70724E+12;M7707236671570;FAR;LUMIGAN SOL OFT 0,03% X 3 ML;ALLERGAN;46296;41591;;;50
7,79218E+12;M7792183490916;FAR;LURADON COM 20 MG X 30;GADOR;46266;29744;;;50
7,79218E+12;M7792183490923;FAR;LURADON COM 40 MG X 30;GADOR;46266;38031;;;50
7,79218E+12;M7792183490930;FAR;LURADON COM 60 MG X 30;GADOR;46447;39709;;;50
7,50103E+12;M7501033959332;FAR;LUVOX COM 100 MG X 30;RECALCINE;46204;28130;;;50
7,80956E+12;GL257659;FAR;LYMPHOMYOSOT AMP X 5 HEEL;HEEL;47057;12650;;;4
7,80956E+12;GL257672;FAR;LYMPHOMYOSOT COM SUBLIG X 50;HEEL;47057;15430;;;11
7,80956E+12;M7809561400723;FAR;LYMPHOMYOSOT GTS X 30 ML HEEL;HEEL;47058;14407;;;50
7,8E+12;M7800001001852;FAR;LYRICA CAP 75 MG X 28;PFIZER ETICO;46235;34334;;;50
7,80001E+12;M7800007807717;FAR;MAAM BABY COCEDURAS CRE X 100 GR;MAAM COMPANY;46266;4000;;;50
7,80001E+12;M7800007807724;FAR;MAAM BABY COCEDURAS CRE X 30 GR;MAAM COMPANY;46447;2559;;;50
7,80001E+12;M7800007739704;FAR;MAAM CREMA PRENATAL X 110 GR;MAAM COMPANY;46388;10851;;;50
7,80001E+12;CM107979;FAR;MAAM CREMA PRENATAL X 230 GR;MAAM COMPANY;46721;15410;;;23
7,80001E+12;M7800007740205;FAR;MAAM CREMA REAFIRMANTE INTENS X 200 GR;MAAM COMPANY;46539;10647;;;50
7,80001E+12;M7800007781901;FAR;MAAM GEL PEZONES X 60 ML;MAAM COMPANY;46204;7031;;;50
7,80001E+12;N5005397;FAR;MAAM VIT CAP X 30;CHILE;46174;8320;;;50
7,80004E+12;M7800038044457;FAR;MACROSAN CAP  50 MG X 20 (BE);SANITAS;46661;2451;;;50
7,80004E+12;M7800038044709;FAR;MACROSAN CAP  50 MG X 30 (BE);SANITAS;46478;4551;;;50
7,80004E+12;M7800038044471;FAR;MACROSAN CAP 100 MG X 15 (BE);SANITAS;46508;3509;;;50
7,80004E+12;G746983;FAR;MACROSAN CAP 100 MG X 30 (BE);SANITAS;46690;6729,77;;;50
7,80575E+12;G767676;FAR;MADECASSOL CRE 1% X 10 GR;BAYER OTC;46446;5375,95;;;50
7,80001E+12;CM103487;FAR;MADOZIDE COM 200/50 MG X 30 (BE);CHILE;46356;8632;;;64
7,80001E+12;N1001566;FAR;MAG-TAB SR COM X 30;SYNTHON;46569;10640;;;50
7,80007E+12;M7800070001586;FAR;MAGNATIL C CALCICO COM EFV X 30;TECNOFARMA;46508;18377;;;50
7,80007E+12;M7800070000244;FAR;MAGNATIL C COM EFV X 30;TECNOFARMA;46235;16537;;;50
7,80467E+12;CM112557;FAR;MAGNESIO + COMPLEJO B EFE X 20 GERMAN;BIOPLUS;46630;1635;;;120
7,80467E+12;GL970500104;FAR;MAGNESIO + ZINC TAB EFE X 20 UND GERMAN ENERGY;SWISS ENERGY;46630;1630;;;557
9,3E+12;G125678;FAR;MAGNESIO CAP 300 MG X 30 PRANALAB;PRONAT;46325;884,35;;;50
7,80958E+12;M7809576412179;FAR;MAGNESIO CAP 400 MG X 60 NUTRAPHARM;NUTRAPHARM;46327;2552;;;50
9,00701E+12;M9007009543409;FAR;MAGNESIO CAP X 120 NF;NATURAL FARM;46113;2568;;;50
7,80563E+12;M7805633022886;FAR;MAGNESIO COM 400 MG X 30 SPRINGLIFE;SPRINGLIFE;46113;1783;;;50
7,64452E+11;M764451740556;FAR;MAGNESIO GLICINATO CAP 500 MG X 60 GREEN MED;GREEN MEDICAL;46478;3398;;;50
9,01569E+12;M9015686981001;FAR;MAGNESIO QUELADO CAP X 120 NF;NATURAL FARM;46478;2512;;;50
9,00873E+12;M9008732910001;FAR;MAGNESIO QUELADO CAP X 60 NF;NATURAL FARM;46419;1534;;;50
7,80467E+12;M7804671180602;FAR;MAGNESIO TAB EFE 400 MG + VITAMINA C X 20  GERMAN;BIOPLUS;46266;1733;;;50
4,02268E+12;M4022679162458;FAR;MAGNESIUM + ZINC + VITAMIN C PIÑA TAB EFERV X 20;PHARMARIS;46631;1974;;;50
7,80958E+12;M7809576419857;FAR;MAGNESIUM CITRATE GUMMIES X 60 NUTRAPHARM;NUTRAPHARM;46266;5182;;;50
7,89132E+12;G453452;FAR;MAITE COM 2MG/0,03MG X 21;EUROFARMA;45930;8760,52;;;50
7,80002E+12;M7800018000589;FAR;MALTOFER COM MAS 100 MG X 30;ANDROMACO;45992;13298;;;50
7,86107E+12;M7861073971078;FAR;MALTOFER GTS 50 MG/ML X 30 ML;ANDROMACO;45992;10907;;;50
7,86107E+12;M7861073971085;FAR;MALTOFER JBE 50MG/5ML X 100 ML;ANDROMACO;45931;14157;;;50
9,00162E+12;M9001616707056;FAR;MAM CEPILLO ENTRENAMIENTO 5+MESES;MAAM COMPANY;0;3986;;;50
9,00162E+12;M9001616203985;FAR;MAM CHUPETE X 2 AIR 6+SILICONA;MAAM COMPANY;0;6823;;;50
9,00162E+12;M9001616705403;FAR;MAM CHUPETE X 2 CRYSTAL 6 + SILICO NEW;MAAM COMPANY;0;6803;;;50
9,00162E+12;M9001616816178;FAR;MAM CHUPETE X 2 NIGHT 16+ MESES SILIC;CHILE;0;6552;;;50
9,00162E+12;CM108174;FAR;MAM CHUPETE X 2 NIGHT 6+LATEX;MAAM COMPANY;46568;6999;;;2
9,00162E+12;CM108175;FAR;MAM CHUPETE X 2 NIGHT 6+SILICO;MAAM COMPANY;46419;6586;;;77
9,00162E+12;M9001616203893;FAR;MAM CHUPETE X 2 START 0+ LATEX;CHILE;0;6920;;;50
9,00162E+12;M9001616203909;FAR;MAM CHUPETE X 2 START 0+ SILIC;MAAM COMPANY;0;6848;;;50
9,00162E+12;CM108161;FAR;MAM CHUPETE X2 ORIG 2-6 SILIC;CHILE;46419;6399;;;55
9,00162E+12;CM108166;FAR;MAM MAMADERA 330 ML;MAAM COMPANY;46419;7195;;;49
9,00162E+12;M9001616503108;FAR;MAM MAMADERA ULTIVENT 160 ML;CHILE;0;6789;;;50
9,00162E+12;M9001616503115;FAR;MAM MAMADERA ULTIVENT X 260 ML;CHILE;0;7947;;;50
9,00162E+12;M9001616703591;FAR;MAM MAMADERA VIDRIO 170 ML;MAAM COMPANY;0;8840;;;50
9,00162E+12;M9001616703607;FAR;MAM MAMADERA VIDRIO 260 ML;MAAM COMPANY;0;8635;;;50
9,00162E+12;M9001616205644;FAR;MAM PRENDEDOR + COBERTOR;MAAM COMPANY;0;4581;;;50
9,00162E+12;M9001616204005;FAR;MAM TETINA REP X 2ULT VENT X (6+M);MAAM COMPANY;0;5483;;;50
9,00162E+12;CM108170;FAR;MAM TETINA REP X 2ULT VENTFLU 3 (4+M);MAAM COMPANY;46721;5052;;;80
9,00162E+12;M9001616205668;FAR;MAM TETINA REPX 2ULT VENTFLU 2;CHILE;0;5037;;;50
9,00162E+12;M9001616698644;FAR;MAM VASO ENTRENAMIENTO X 220 ML;MAAM COMPANY;0;5967;;;50
9,00162E+12;M9001616707049;FAR;MAM VASO SPORT 12+ MESES;MAAM COMPANY;0;5877;;;50
7,35008E+12;M7350083120069;FAR;MAMADERA ANTI COLICO X 180 ML BLANCO TWISTSHAKE;TWISTSHAKE;0;4887;;;50
7,35008E+12;M7350083122490;FAR;MAMADERA ANTI COLICO X 180 ML ROSADO PASTEL TWISTSHAKE;TWISTSHAKE;0;4887;;;50
8,85926E+12;M8859263401145;FAR;MAMADERA BOCA ANCHA X 250 ML +3M BEST HOUSE;BEST HOUSE;0;2697;;;50
8,85022E+12;M8850217600096;FAR;MAMADERA BOCA ANCHA X 250 ML BH;BEST HOUSE;48549;1514;;;50
8,85926E+12;M8859263411021;FAR;MAMADERA BOCA ANCHA X 250 ML BOQUILLA + CHUPETE;BEST HOUSE;48549;2535;;;50
8,85926E+12;M8859263411014;FAR;MAMADERA BOCA ANCHA X 330 ML BOQUILLA + CHUPETE;BEST HOUSE;48549;2681;;;50
8,85022E+12;M8850217600584;FAR;MAMADERA BOCA ANCHA X 420 ML BH;BEST HOUSE;48549;1765;;;50
8,85926E+12;M8859263401138;FAR;MAMADERA BOCA ESTANDAR CON MANILLA ANIMALITOS X 250 ML;BEST HOUSE;0;1869;;;50
8,85926E+12;GL100000007;FAR;MAMADERA BOCA ESTANDAR CON MANILLA PRINCESA 250 ML BH;BEST HOUSE;47238;1510;;;135
8,85022E+12;M8850217600010;FAR;MAMADERA FANTASIA BOCA ANCHA C/ASA X 250 CC BH;BEST HOUSE;48549;2945;;;50
8,85022E+12;M8850217600041;FAR;MAMADERA FANTASIA X 60 ML BH;BEST HOUSE;0;1553;;;50
8,71123E+12;CM110408;FAR;MAMADERA GATITOS Y CACHORROS;VETERQUIMICA;46419;3759;;;15
8,85022E+12;M8850217620018;FAR;MAMADERA LILTLE PRINCE & PRINCESS BOCA STANDARD X 125 ML;BEST HOUSE;0;1518;;;50
7,80613E+12;M7806125542011;FAR;MAMADERA PLASTICA CON ASA X 240 ML;BEST HOUSE;0;1659;;;50
4,90251E+12;CM107305;FAR;MAMADERA STAND Y VIDRIO X 240 ML PIGEON;BEST HOUSE;47149;6480;;;3
7,35008E+12;M7350083122506;FAR;MAMADERA TWISTSHAKE ANTI COLICO X 180 ML AZUL PASTEL;TWISTSHAKE;0;4929;;;50
7,35008E+12;M7350083122568;FAR;MAMADERA TWISTSHAKE ANTI COLICO X 260 ML AZUL PASTEL;TWISTSHAKE;0;5200;;;50
7,35008E+12;M7350083120120;FAR;MAMADERA TWISTSHAKE ANTI COLICO X 260 ML BLANCO;TWISTSHAKE;0;5200;;;50
7,35008E+12;M7350083122551;FAR;MAMADERA TWISTSHAKE ANTI COLICO X 260 ML ROSADO PASTEL;TWISTSHAKE;0;5201;;;50
7,35008E+12;M7350083122629;FAR;MAMADERA TWISTSHAKE ANTI COLICO X 330 ML AZUL PASTEL;TWISTSHAKE;0;5900;;;50
7,35008E+12;M7350083120182;FAR;MAMADERA TWISTSHAKE ANTI COLICO X 330 ML BLANCO;TWISTSHAKE;0;5565;;;50
7,35008E+12;M7350083122667;FAR;MAMADERA TWISTSHAKE ANTI COLICO X 330 ML GRIS PASTEL;TWISTSHAKE;0;5565;;;50
7,35008E+12;M7350083122612;FAR;MAMADERA TWISTSHAKE ANTI COLICO X 330 ML ROSADO PASTEL;TWISTSHAKE;0;5781;;;50
7,80495E+12;M7804945028227;FAR;MAMADERA UPSCALE BOCA ANCHA X 270 ML NUBY ;DURANDIN;0;3432;;;50
4,90251E+12;M4902508008846;FAR;MAMADERA VIDRIO BOCA ANCHA 3+ 240 ML PIGEON;BEST HOUSE;0;7293;;;50
4,90251E+12;M4902508002820;FAR;MAMADERA VIDRIO X 120 ML PIGEON;BEST HOUSE;0;5917;;;50
4,90251E+12;GL253582;FAR;MAMADERA VIDRIO X 50 ML PIGEON;BEST HOUSE;47269;5420;;;52
8,85022E+12;M8850217601567;FAR;MAMADERA X 150 ML BH;BEST HOUSE;48549;1030;;;50
8,85022E+12;M8850217601550;FAR;MAMADERA X 60 ML BH;BEST HOUSE;48549;923;;;50
8,85926E+12;CM108460;FAR;MAMADERAS X 240 ML X 2 UND BEST HOUSE;BEST HOUSE;47238;1700;;;6
7,80001E+12;CM109081;FAR;MAMISTOP GATO PVO X 100 GR;VETERINARIA DRAG PHARMA;46476;4018;;;113
7,80001E+12;CM109083;FAR;MAMISTOP PERRO POTE X 250 GR;VETERINARIA DRAG PHARMA;46356;5961;;;156
7,80001E+12;CM109082;FAR;MAMISTOP PERRO PVO X 125 GR;VETERINARIA DRAG PHARMA;46326;4158;;;116
7,79218E+12;M7792183020274;FAR;MANHAE CAP X 30;PASTEUR;46419;12932;;;50
7,80004E+12;M7800044000676;FAR;MANTECA CACAO COCO VALMA;VALMA;46753;531;;;50
7,80004E+12;M7800044000669;FAR;MANTECA CACAO FRUTILLA VALMA;VALMA;46753;520;;;50
7,80004E+12;M7800044000256;FAR;MANTECA CACAO NARANJA VALMA;VALMA;46784;520;;;50
7,80004E+12;M7800044000683;FAR;MANTECA CACAO PLATANO VALMA;VALMA;46722;533;;;50
7,80004E+12;M7800044000249;FAR;MANTECA CACAO SIN SABOR VALMA;VALMA;46753;519;;;50
9,00222E+12;M9002224543005;FAR;MANZANILLA SBR X 15 GR QUIMNATURA;QUIMNATURA;46235;1117;;;50
3,00501E+12;M3005006547822;FAR;MAQUI CAP X 120 NF;NATURAL FARM;46478;3582;;;50
7,80005E+12;G480223;FAR;MAREAMIN COM 100 MG X 20;EUROFARMA;46446;2417,77;;;50
2134;M2134;FAR;MARIPOSA 21 G X 3/4 X 50 UND NIPRO (DM);NIPRO;47300;8215;;;50
2334;M2334;FAR;MARIPOSA 23 G X 3/4 X 50 UND NIPRO (DM);NIPRO;47270;8099;;;50
2234;M2234;FAR;MARIPOSA SCALP 22 G X 3/4 X 50 UND NIPRO (DM);NIPRO;47027;7222;;;50
7,80613E+12;CM110298;FAR;MARIPOSA SCALP N 23 G X 3/4 X 100 REUTTER (DM);REUTTER;47391;4980;;;4
7,80004E+12;M7800042111046;FAR;MARVELON 20 COM X 21;ORGANON;46357;12868;;;50
7,70721E+12;CM103525;FAR;MARVELON COM X 21;ORGANON;46234;12833;;;22
7,7304E+12;M7730404020016;FAR;MAS COLOR OLEO SUPREMO ARGAN X 120 ML;PRAGA;46661;2644;;;50
7,7304E+12;M7730404020023;FAR;MAS COLOR OLEO SUPREMO COCO X 120 ML;PRAGA;46600;2609;;;50
7,7304E+12;M7730404019195;FAR;MAS COLOR PROTECTOR TERMICO KERATINA Y ARGAN X 200 ML;PRAGA;46661;2619;;;50
7,80491E+12;M7804907974043;FAR;MASCARA DE PESTAÑA Y CEJAS PETRIZZIO;PETRIZZIO;46631;2814;;;50
41554578485;CM107073;FAR;MASCARA DE PESTAÑAS FALSIES LASH LIFT LAVABLE NEGRO MAYBELLINE;LOREAL;46690;7448;;;9
41554217988;CM107072;FAR;MASCARA DE PESTAÑAS FALSIES NEGRO X 7.5 ML MAYBELLINE;LOREAL;46507;7062;;;15
7,50955E+12;M7509552842852;FAR;MASCARA DE PESTAÑAS RESIST 36 HRS VOGUE;LOREAL;0;3447;;;50
7,80491E+12;GL293200;FAR;MASCARA EXPLOSIVE LASH LONG & DEFINE 9 GR PETRIZZIO;PETRIZZIO;46691;2600;;;1
7,80491E+12;M7804907928664;FAR;MASCARA EXTREME EXTEND PETRIZZIO;PETRIZZIO;46631;2523;;;50
41554590913;M41554590913;FAR;MASCARA LASH SENSATIONAL SKY HIGH WP MAYBELLINE;LOREAL;0;8448;;;50
7,80491E+12;M7804907981560;FAR;MASCARA PESTANAS VITAMIN VOLUME;PETRIZZIO;46631;3260;;;50
7,8049E+12;CM111396;FAR;MASCARA PESTANAS Y CEJAS FORTALECEDORA TRATAMIENTO ETN;DAVIS;46599;2500;;;2
7,80491E+12;M7804907932821;FAR;MASCARA PESTAÑA EXPLOSIVE LASH CURVE & LIFT WP X 9 GR;PETRIZZIO;46692;3205;;;50
7,80491E+12;GL287345;FAR;MASCARA PESTAÑA HIGH DEFINITION ARGAN OIL PETRIZZIO;PETRIZZIO;46783;2110;;;6
7,80491E+12;GL100001646;FAR;MASCARA PESTAÑA SUPER VOLUME PETRIZZIO;PETRIZZIO;46691;1996;;;15
7,80491E+12;M7804907940796;FAR;MASCARA PESTAÑAS EXPLOSIVE COCONUT PETRIZZIO;PETRIZZIO;46661;2484;;;50
7,80491E+12;M7804907936928;FAR;MASCARA PESTAÑAS VOLUME & TWIST PETRIZZIO;PETRIZZIO;46692;2349;;;50
3,60052E+12;GL13401383;FAR;MASCARA VOLUMEN PARADISE WATERPROOF LOREAL;LOREAL;46387;7990;;;7
7,80491E+12;M7804907982321;FAR;MASCARILLA DE PELO ARGAN X 400 GR;PETRIZZIO;46661;2375;;;50
7,80491E+12;M7804907992139;FAR;MASCARILLA DE PELO GRANADA X 400 GR;PETRIZZIO;46478;3083;;;50
7,80491E+12;M7804907982338;FAR;MASCARILLA DE PELO KERATINA X 400 GR;PETRIZZIO;46661;2375;;;50
7,80491E+12;M7804907937222;FAR;MASCARILLA TELA ALOE VERA HIDRA SHOCK;PETRIZZIO;46722;798;;;50
7,80613E+12;M7806130201309;FAR;MASCARILLAS 3P BLANCO/ELASTICO X 50 UND;REUTTER;47423;903;;;50
7,80872E+12;M7808718200384;FAR;MATICO GEL X 100 GR GREEN MED;GREEN MEDICAL;46357;3004;;;50
9,00112E+12;M9001124543009;FAR;MATICO HERBARIO X 24 GR QUIMNATURA;QUIMNATURA;46447;863;;;50
9,86744E+12;M9867444118224;FAR;MATICO SBR X 8 GR (CAJ X 25) QUIMNATURA;QUIMNATURA;46478;261;;;50
2,01012E+12;M2010120020008;FAR;MATICO TM COM KNOP;KNOP FITOTERAPEUTICOS;46935;2590;;;50
7,80006E+12;M7800063320182;FAR;MATIDAN CAP 100 MG X 30;MINTLAB;46113;6269;;;50
7,8035E+12;CM108323;FAR;MATIKOMP UNG POTE X 25 GR;KNOP FITOTERAPEUTICOS;46477;3406;;;16
7,8035E+12;M7803504005709;FAR;MATIKOMP UNG TUBO X 35 GR;KNOP FITOTERAPEUTICOS;46813;3474;;;50
7,80001E+12;CM109084;FAR;MATIPET PERRO/GATO CRE X 50 GR;VETERINARIA DRAG PHARMA;46507;6701;;;118
7,80007E+12;M7800068011092;FAR;MAXIMOX JBE 400/57 X 70 ML;PASTEUR;46143;14030;;;50
41554466478;M41554466478;FAR;MAYBELLINE BASE FITME MATTE NATURAL;LOREAL;0;5385;;;50
41554433456;CM107669;FAR;MAYBELLINE BASE FITME MATTE NUDE BEIGE N 125 X 30 ML;LOREAL;46630;5197;;;6
6,9024E+12;M6902395970101;FAR;MAYBELLINE BASE ROSTRO FPS 16 LUMI MATTE 125;LOREAL;46600;8132;;;50
6,9024E+12;M6902395970170;FAR;MAYBELLINE BASE ROSTRO FPS 16 LUMI MATTE 230;LOREAL;46508;8078;;;50
6,9024E+12;M6902395970194;FAR;MAYBELLINE BASE ROSTRO FPS 16 LUMI MATTE 311;LOREAL;46419;7701;;;50
3,60053E+12;CM107681;FAR;MAYBELLINE CORRECTOR OJERAS IAR ERASER OJO 6 NEUTRALIZER;LOREAL;46690;4980;;;5
6,9024E+12;M6902395829492;FAR;MAYBELLINE DELINEADOR DE CEJAS TATTOO DARK BROWN;LOREAL;0;4262;;;50
6,9024E+12;GL13401494;FAR;MAYBELLINE DELINEADOR DE CEJAS TATTOO GREY BROWN;LOREAL;46568;4190;;;5
6,9024E+12;GL13401492;FAR;MAYBELLINE DELINEADOR DE CEJAS TATTOO LIGHT BROWN;LOREAL;46387;4120;;;6
41554583854;GL13401411;FAR;MAYBELLINE LABIAL LIP LIFTER GLOSS  PEARL;LOREAL;46387;4590;;;43
41554626964;CM107082;FAR;MAYBELLINE MASCARA GREAT/LASH W/P 01 NE;LOREAL;46418;2487;;;12
6,9024E+12;GL13401528;FAR;MAYBELLINE OJOS TATTOO LIQUIDO 48 HORAS;LOREAL;46568;3378;;;9
41554080957;M41554080957;FAR;MAYBELLINE POLVO SUPER STAY 24H 118;LOREAL;0;5592;;;50
41554080971;M41554080971;FAR;MAYBELLINE POLVO SUPER STAY 24H 128;LOREAL;0;5623;;;50
41554080995;M41554080995;FAR;MAYBELLINE POLVO SUPER STAY 24H 220;LOREAL;46478;5719;;;50
41554081008;M41554081008;FAR;MAYBELLINE POLVO SUPER STAY 24H 310;LOREAL;0;5719;;;50
41554081022;M41554081022;FAR;MAYBELLINE POLVO SUPER STAY 24H 332;LOREAL;0;5719;;;50
3,60053E+12;GL13401532;FAR;MAYBELLINE ROSTRO BASE FIT AIR GLOW PERFECTOR MEDIUM;LOREAL;46173;6580;;;1
7,80497E+12;M7804972313051;FAR;MAYON CRE ADHE EXT FTE X 30 GR;FARMODENTAL;46784;2545;;;50
7,80497E+12;M7804972000227;FAR;MAYON ULTRA CRE ADHE X 40 GR;FARMODENTAL;46813;3550;;;50
7,80006E+12;CM112491;FAR;MEBENDAZOL COM 100 MG X 6 MINT;MINTLAB;46996;503;;;162
7,80001E+12;CM109085;FAR;MEBERMIC PERRO/GATO COM X 50;VETERINARIA DRAG PHARMA;46873;26256;;;118
8,43602E+12;CM106804;FAR;MECOLZINE COM 500 MG X 100;FAES FARMA;46783;50725;;;45
8,43602E+12;M8436024612691;FAR;MECOLZINE SUP 500 MG X 30;FAES FARMA;46753;63955;;;50
7,80005E+12;M7800046004962;FAR;MEDAZOL GEL 0,75% X 30 GR;EUROFARMA;46296;2900;;;50
6,5024E+11;M650240025822;FAR;MEDICASP SHA 1% X 130 ML;GENOMMA;46600;6388;;;50
6,5024E+11;M650240035234;FAR;MEDICASP SHA 1% X 400 ML;GENOMMA;46600;11264;;;50
7,80465E+12;M7804651931248;FAR;MEDICASP SHA 130 ML X 2 PACK;GENOMMA;46722;10967;;;50
7,8E+12;M7800001003900;FAR;MEDROL COM  4 MG X 20;PFIZER ETICO;46569;17761;;;50
7,8E+12;CM103595;FAR;MEDROL COM 16 MG X 14;PFIZER ETICO;45961;32754;;;8
7,73096E+12;M7730963250558;FAR;MEDROXIPROGESTERONA AMP 150MG/1 ML X 1 ML X 1 AMP;DKT;47392;4456;;;50
7,80003E+12;CM112658;FAR;MEGANOX COM DIS 100 MG X 30;ETEX;46721;27855;;;2
7,80003E+12;CM112659;FAR;MEGANOX COM DIS 25 MG X 30;ETEX;46446;11591;;;2
2,32526E+12;M2325261101968;FAR;MEGAVIT CAP (GINSENG, VITAMINAS & MINERALES) X 60;NATURAL FARM;46113;1534;;;50
7,80002E+12;M7800016000215;FAR;MEGRELAN SUS OFT X 5 ML;SMB FARMA;46266;6452;;;50
7,8035E+12;M7803501004118;FAR;MELATONINA CAP 3 MG X 30 ARAMA;ARAMA;46235;1099;;;50
7,80467E+12;G871731;FAR;MELATONINA CAP 3 MG X 30 MDC;MDC;46295;910,04;;;50
7,80005E+12;M7800046005167;FAR;MELATONINA COM 3 MG X 30 EURO;EUROFARMA;46296;1005;;;50
9,00026E+12;M9000257844120;FAR;MELISA TORONJIL X 24 GR QUIMNATURA;QUIMNATURA;46478;1084;;;50
7,80001E+12;CM103605;FAR;MELOXICAM COM 15 MG X 10 CHILE (BE);CHILE;46081;345;;;8067
7,80006E+12;CM112493;FAR;MELOXICAM COM 7,5 MG X 15 MINT;MINTLAB;46904;488;;;116
7,80007E+12;G000118;FAR;MELOXICAM COM 7,5 MG X 15 PAST (BE);PASTEUR;46295;539,28;;;50
7,80001E+12;CM109086;FAR;MELOXIVET SOL 1 MG/ML X 60 ML;VETERINARIA DRAG PHARMA;46476;10705;;;196
5,29093E+12;M5290931032187;FAR;MEMANTINA COM 20 MG X 30 PHARMATECH;PHARMATECH;46569;5523;;;50
7,80959E+12;M7809591400885;FAR;MEMAX COM 10 MG X 30;ITF LABOMED;46753;31920;;;50
3,60052E+12;M3600523535972;FAR;MEN EXPERT SHOWER GEL AUS HYD ENERGETIC X 300 ML;LOREAL;0;2354;;;50
7,80006E+12;M7800060410411;FAR;MENTANIA CAP X 30;SAVAL;45931;10990;;;50
3,10742E+12;M3107420076404;FAR;MENTHOLATUM ANALGESICO DENTAL X 3,7 ML;MENTHOLATUM;46631;3960;;;50
78037830;M78037830;FAR;MENTHOLATUM UNG X 12 GR;MENTHOLATUM;46204;479;;;50
77500403;CM108845;FAR;MENTHOLATUM UNG X 30 GR;MENTHOLATUM;47178;1782;;;1594
78026537;M78026537;FAR;MENTHOLATUM UNG X 36 GR;MENTHOLATUM;46235;1842;;;50
7,75931E+12;M7759307541824;FAR;MENTHOLATUM UNG X 85 GR;MENTHOLATUM;47300;2812;;;50
7,80007E+12;M7800068013317;FAR;MENTHOSE UNG X 18 GR;PASTEUR;45962;955;;;50
7,7307E+12;M7730698014777;FAR;MENTIX COM 100 MG X 30;ROYAL PHARMA;45931;15979;;;50
7,80006E+12;M7800059003150;FAR;MENTIX COM 200 MG X 30;ROYAL PHARMA;46600;22358;;;50
7,80465E+12;M7804650885863;FAR;MEPROKEM LP COM 25 MG X 30;ASCEND;45901;3799;;;50
7,80465E+12;N5009223;FAR;MEPROKEM LP COM 50 MG X 30;ASCEND;45992;8530;;;50
7,89608E+12;M7896075760542;FAR;MERHEJE ALICATE PARA UÑAS NERO;MERHEJE;0;4788;;;50
7,89608E+12;M7896075760580;FAR;MERHEJE ALICATE PARA UÑASS UNHEX;MERHEJE;0;7642;;;50
7,89608E+12;M7896075760573;FAR;MERHEJE CORTA UÑAS ERGOMAX;MERHEJE;0;2708;;;50
7,89608E+12;M7896075709169;FAR;MERHEJE CORTA UÑAS INDIVIDUAL;MERHEJE;0;1194;;;50
7,89608E+12;M7896075709022;FAR;MERHEJE CORTA UÑAS INDIVIDUAL PARA LOS PIES;MERHEJE;0;1544;;;50
7,89608E+12;M7896075760559;FAR;MERHEJE CORTA UÑAS UNHEX PRETO;MERHEJE;0;3503;;;50
7,89608E+12;M7896075709343;FAR;MERHEJE ESPATULA PROFISIONAL INDIVIDUAL;MERHEJE;0;1297;;;50
7,89608E+12;M7896075701071;FAR;MERHEJE PROFISIONAL BASIC PLUS MIX;MERHEJE;0;5702;;;50
7,89608E+12;M7896075759669;FAR;MERHEJE PULIDOR DE UÑAS 1 FASE;MERHEJE;0;2163;;;50
7,89608E+12;M7896075757450;FAR;MERHEJE TIJERAS + CORTADOR BABY;MERHEJE;0;2653;;;50
7,89608E+12;M7896075709107;FAR;MERHEJE TIJERAS DE UÑAS CURVA;MERHEJE;0;2680;;;50
7,89608E+12;M7896075709077;FAR;MERHEJE TIJERAS DE UÑAS RECTA;MERHEJE;0;2680;;;50
7,80492E+12;M7804918401460;FAR;MERPAL GEL 1% X 30 GR;PRATER;46784;1990;;;50
7,80492E+12;N1003952;FAR;MERPAL GEL 1% X 60 GR;PRATER;46813;3160;;;50
7,80492E+12;M7804918402313;FAR;MERPAL GTS X 20 ML;PRATER;46327;2093;;;50
7,80492E+12;M7804918500040;FAR;MERPAL SPY 1,16% X 110 ML;PRATER;46844;3750;;;50
7,5013E+12;M7501303494471;FAR;MESIGYNA AMP X 1 ML;PHARMA INVESTI;46447;8144;;;50
7,79535E+12;M7795345120966;FAR;MESTINON COM 60 MG X 100;DEUTSCHE PHARMA;46296;35344;;;50
7,80006E+12;M7800061001236;FAR;METAMIZOL AMP 1GR/2ML X 5 BIOSANO;BIOSANO;46753;1882;;;50
7,80004E+12;GL199373V;FAR;METAMIZOL COM 300 MG X 20 VALMA;VALMA;46811;500;;;3649
7,80004E+12;M7800044002007;FAR;METAMIZOL COM 300 MG X 300 COM VALMA;VALMA;46722;5000;;;50
7,50634E+12;M7506339351279;FAR;METAMUCIL NARANJA PVO X 174 GR;PROCTER OTC;46539;7301;;;50
7,50634E+12;N1020193;FAR;METAMUCIL NARANJA PVO X 425 GR;PROCTER OTC;46539;11430;;;50
7,80465E+12;M7804650884989;FAR;METFORMINA COM 850 MG X 30 ASCEND (BE);ASCEND;46722;598;;;50
7,80001E+12;M7800007806208;FAR;METFORMINA COM 850 MG X 60 CHILE (BE);CHILE;46753;1457;;;50
7,801E+12;M7801000000761;FAR;METFORMINA GLIBENCLAMIDA 500/5MG X 30 DIFEM;DIFEM PHARMA;46174;1645;;;50
7,80465E+12;CM109738;FAR;METFORMINA XR COM  500 MG X 30 ASCEND (BE);ASCEND;46537;1575;;;71
